price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,year,month
239900.0,4,1.0,1000,7134,1.0,0,0,3,1943,0,98178,2014,12
320000.0,2,1.0,1070,32633,1.0,0,0,4,1930,0,98059,2014,12
206600.0,3,2.0,1390,13464,1.0,0,0,4,1987,0,98030,2014,10
387000.0,4,1.75,2500,7690,1.0,0,0,3,1973,0,98155,2015,04
299000.0,1,0.75,560,12120,1.0,0,0,3,1967,0,98014,2014,06
855000.0,4,2.75,2270,10460,2.0,0,0,3,1965,0,98040,2014,09
315000.0,3,1.0,1900,14400,1.0,0,0,4,1954,0,98166,2015,01
437500.0,2,1.0,990,3120,1.0,0,2,5,1907,0,98103,2014,12
252000.0,4,1.5,1550,19800,1.0,0,0,4,1969,0,98001,2015,03
375000.0,4,1.75,2200,7475,1.0,0,0,5,1955,0,98118,2014,06
300000.0,4,2.5,1910,4862,2.0,0,0,3,2005,0,98038,2014,08
420000.0,4,1.0,1750,9600,1.5,0,0,4,1954,0,98006,2014,10
900000.0,3,1.0,1330,77972,1.0,0,0,3,1928,1,98033,2014,05
679900.0,3,2.5,2440,5750,2.0,0,2,3,2000,0,98116,2014,08
463000.0,3,2.5,1640,29970,2.0,0,0,3,1992,0,98053,2014,06
380000.0,5,2.5,2760,11340,2.0,0,0,4,1978,0,98059,2014,08
329500.0,4,2.5,1820,7912,2.0,0,0,3,1994,0,98038,2014,12
604950.0,3,2.5,2110,5608,1.0,0,0,3,2013,0,98033,2014,08
795000.0,5,2.5,3040,9570,1.0,0,2,4,1966,0,98006,2014,09
465000.0,3,2.0,1840,40438,2.0,0,0,3,1994,0,98045,2015,01
673000.0,4,2.5,2990,10400,2.0,0,0,3,2002,0,98166,2015,03
810000.0,4,2.5,3520,15420,2.0,0,0,3,1991,0,98074,2014,10
785000.0,4,2.75,2440,69415,1.0,0,0,4,1989,0,98075,2015,04
338000.0,4,3.0,2090,7500,1.0,0,0,3,1986,0,98056,2014,11
280000.0,3,2.25,1430,7222,2.0,0,0,3,1993,0,98056,2014,12
315000.0,4,2.25,2180,10754,1.0,0,0,5,1954,0,98133,2014,10
530000.0,4,2.25,2180,10754,1.0,0,0,5,1954,0,98133,2015,03
380000.0,5,3.0,3450,9914,2.0,0,0,3,2004,0,98023,2014,12
297000.0,3,2.25,1450,7562,2.0,0,0,3,1994,0,98056,2014,08
730000.0,4,2.5,3230,7331,2.0,0,0,3,2004,0,98075,2014,05
450000.0,3,1.75,1640,13500,1.0,0,0,3,1940,0,98125,2014,06
275000.0,3,3.0,1590,7750,1.0,0,0,3,1997,0,98038,2014,10
595000.0,4,2.0,2020,2849,2.0,0,0,3,1960,0,98115,2015,04
435000.0,3,1.5,1300,3348,1.5,0,0,3,1904,1,98144,2015,04
270000.0,2,1.5,1380,209959,1.0,0,0,1,1954,0,98011,2014,09
950000.0,3,3.0,4040,14338,2.0,0,0,3,1986,0,98077,2014,08
389000.0,4,2.25,2130,5337,2.0,0,0,3,2001,0,98019,2015,03
560000.0,4,2.25,2550,7800,1.0,0,0,3,1968,0,98052,2015,01
1350000.0,5,3.5,4800,14984,2.0,0,2,3,1998,0,98006,2014,07
799000.0,4,2.25,2510,11585,2.0,0,0,4,1969,0,98040,2014,11
365500.0,3,2.0,1410,9600,1.0,0,0,4,1983,0,98072,2014,06
252350.0,3,2.0,1650,7352,1.0,0,0,3,1979,0,98058,2014,05
403950.0,4,2.5,2120,13780,2.0,0,0,3,1993,0,98146,2014,09
385000.0,4,1.5,2040,10726,1.0,0,0,3,1954,0,98177,2014,08
345000.0,4,1.0,1550,7620,1.5,0,0,3,1957,0,98106,2014,12
490000.0,3,2.75,1980,3128,2.0,0,0,4,1979,0,98008,2014,09
330000.0,3,2.5,1600,26977,2.0,0,0,3,2005,0,98019,2014,06
927000.0,4,2.75,3300,12090,2.0,0,0,3,1953,0,98004,2014,05
1118000.0,4,2.5,3840,16619,2.0,0,1,4,1983,0,98040,2014,07
330000.0,2,1.0,1220,10000,1.0,0,0,5,1950,0,98028,2015,04
530000.0,5,2.25,2720,8800,1.0,0,0,4,1958,0,98008,2015,03
365000.0,4,2.0,1940,25600,1.0,0,0,1,1962,0,98006,2014,06
378750.0,3,2.5,2160,3000,1.5,0,0,3,1909,1,98118,2014,06
269900.0,4,1.75,1530,8750,1.5,0,0,4,1968,0,98058,2014,06
557000.0,3,3.5,1710,2096,2.0,0,0,3,2008,0,98122,2015,03
360000.0,4,1.75,3730,16980,1.0,0,0,4,1974,0,98022,2014,08
352000.0,2,1.0,940,5000,1.0,0,0,4,1937,0,98117,2015,04
437000.0,3,2.5,1750,22357,2.0,0,0,3,1994,0,98045,2015,02
322500.0,4,2.5,1820,6753,2.0,0,0,3,1994,0,98038,2014,06
650000.0,3,3.25,1510,2000,2.0,0,0,3,2001,0,98116,2014,09
450000.0,3,2.0,1290,1213,3.0,0,0,3,2001,0,98103,2014,08
278500.0,3,2.0,1570,5250,1.0,0,0,3,1998,0,98092,2015,04
364950.0,4,2.5,1930,6957,2.0,0,0,3,1995,0,98055,2015,04
840000.0,4,3.5,2840,40139,1.0,0,4,4,1986,0,98038,2014,09
268000.0,3,2.5,1550,8134,2.0,0,0,3,1991,0,98031,2015,03
517534.0,2,1.0,833,143947,1.0,0,0,3,2006,0,98070,2014,07
632925.0,3,2.5,2990,32239,2.0,0,0,4,1978,0,98077,2014,11
577500.0,3,2.5,2000,7251,2.0,0,0,3,1995,0,98034,2014,07
339000.0,4,1.5,2390,7480,1.5,0,2,3,1920,0,98178,2015,02
570000.0,3,1.75,2910,37461,1.0,0,0,4,1967,0,98052,2014,09
563500.0,4,1.75,2085,174240,1.0,0,0,3,1964,0,98024,2014,06
423000.0,4,2.25,2200,9351,1.0,0,0,5,1962,0,98133,2015,01
355000.0,3,2.25,1860,5028,2.0,0,0,3,2012,0,98019,2014,12
1550000.0,5,4.25,6070,171626,2.0,0,0,3,1999,0,98024,2014,07
482000.0,2,1.0,950,3960,1.0,0,0,3,1941,0,98103,2014,12
625000.0,3,1.75,1600,9135,1.0,0,0,5,1955,0,98006,2014,07
538000.0,3,2.5,2250,11632,2.0,0,0,3,1988,0,98056,2014,12
380000.0,3,2.5,2280,10255,2.0,0,0,4,1985,0,98058,2015,01
375000.0,2,1.0,940,5120,1.0,0,0,3,1909,0,98122,2014,07
245000.0,3,2.5,1530,8500,1.0,0,0,5,1996,0,98038,2015,04
310000.0,5,1.75,2190,27260,1.0,0,0,4,1947,1,98166,2014,11
1300000.0,3,2.0,2350,15021,1.0,0,0,4,1976,0,98004,2015,02
397000.0,4,2.0,1440,7680,1.0,0,0,3,1971,0,98034,2014,05
365000.0,3,2.5,2200,4052,2.0,0,0,3,2005,0,98058,2015,05
328500.0,4,3.0,2290,8250,2.0,0,0,3,1990,0,98042,2014,10
988000.0,4,3.0,4040,19700,2.0,0,0,3,1987,0,98052,2014,09
1000000.0,4,2.5,2610,3277,1.5,0,0,5,1922,0,98103,2014,07
237000.0,3,2.5,1490,2138,2.0,0,0,3,2005,0,98055,2014,09
525000.0,4,2.5,2450,5280,2.0,0,0,3,2003,0,98011,2014,09
749000.0,4,2.5,1710,9627,1.0,0,0,3,1976,1,98006,2014,09
722500.0,5,2.5,4870,11800,2.0,0,0,3,1983,0,98074,2014,08
843000.0,3,2.5,3130,8750,2.0,0,0,3,1991,0,98052,2015,03
438000.0,2,2.0,1270,1372,3.0,0,0,3,2000,0,98115,2014,07
578000.0,3,1.75,2120,10875,1.0,0,2,3,1977,0,98146,2014,09
227950.0,3,1.5,1670,8230,1.0,0,0,5,1954,0,98001,2014,09
196000.0,3,2.25,2070,11576,2.0,0,0,3,1974,0,98001,2014,07
641000.0,2,1.0,1420,5332,1.0,0,0,3,1953,0,98105,2014,07
350000.0,3,1.5,1250,219978,1.0,0,0,4,1980,0,98038,2015,04
205000.0,3,1.0,940,7980,1.0,0,0,4,1960,0,98032,2014,08
400000.0,3,1.75,1920,9102,1.0,0,0,3,1968,0,98072,2014,12
1030000.0,3,2.5,3545,9816,1.0,0,0,3,2005,0,98027,2014,11
505000.0,3,2.0,1260,5460,1.0,0,0,3,1972,0,98034,2015,03
475000.0,5,2.5,2340,7200,1.0,0,0,3,1975,0,98034,2014,10
520000.0,3,2.25,2590,9263,1.0,0,0,5,1977,0,98028,2014,11
1450000.0,3,4.5,3970,24920,2.0,0,2,3,1977,1,98034,2015,05
333500.0,3,1.75,1220,9732,1.0,0,0,3,1965,0,98011,2014,12
232000.0,3,1.0,1400,10403,1.0,0,0,4,1976,0,98038,2015,02
691100.0,3,2.75,2360,16117,1.0,0,0,4,1983,0,98006,2015,04
811000.0,3,1.75,1870,9897,1.0,0,0,4,1960,0,98040,2014,10
551000.0,3,2.5,2830,5802,2.0,0,0,3,2001,0,98028,2014,05
496500.0,3,2.5,2260,3640,2.0,0,0,3,1994,0,98072,2015,01
705000.0,3,3.0,1970,20978,2.0,1,3,4,1980,0,98070,2014,11
578000.0,4,2.5,3140,9225,1.0,0,2,5,1966,0,98055,2014,06
255000.0,3,1.75,1240,8659,1.0,0,0,5,1986,0,98042,2015,01
1050000.0,4,3.5,3450,7832,2.0,0,0,3,2007,0,98006,2014,06
348000.0,3,2.25,2570,8491,2.0,0,0,4,1989,0,98042,2015,03
230000.0,3,2.0,1510,3413,2.0,0,0,3,1985,0,98031,2014,11
359500.0,4,2.25,2390,11250,2.0,0,0,3,1988,0,98023,2014,12
330000.0,3,1.0,980,7000,1.0,0,0,3,1953,0,98133,2014,11
80000.0,1,0.75,430,5050,1.0,0,0,2,1912,0,98014,2014,05
465000.0,3,1.75,1480,6360,1.0,0,0,3,1954,0,98133,2014,12
325000.0,4,2.5,1850,7324,2.0,0,0,3,1997,0,98042,2014,10
340500.0,3,2.0,2270,28025,1.0,0,0,4,1947,0,98168,2015,01
342500.0,3,2.5,1810,5192,2.0,0,0,3,1993,0,98038,2015,01
290900.0,2,2.0,1610,17600,2.0,0,0,3,1930,1,98178,2014,06
868700.0,3,4.25,3840,6161,2.0,0,0,3,2000,0,98074,2015,02
1199000.0,4,2.75,4110,8400,2.0,0,1,3,1928,1,98125,2014,11
1150000.0,4,3.25,4190,10259,2.0,0,0,3,2000,0,98074,2014,10
859900.0,4,2.75,3390,6298,2.0,0,0,3,2011,0,98074,2014,08
520000.0,4,2.25,1890,3006,2.0,0,0,3,2003,0,98029,2014,08
460000.0,3,2.5,1610,2527,2.0,0,2,3,2005,0,98118,2014,07
438924.0,3,1.5,1050,4590,1.0,0,0,3,1949,0,98115,2014,09
315000.0,2,1.0,630,6550,1.0,0,0,3,1918,0,98126,2015,04
590000.0,4,2.75,2910,10650,1.0,0,2,3,1975,0,98033,2014,07
378500.0,4,1.75,1700,8640,1.0,0,0,3,1955,0,98006,2014,11
328500.0,3,2.5,1950,8130,2.0,0,0,4,1990,0,98042,2014,06
849950.0,3,3.0,2990,9773,2.0,0,0,4,1973,0,98005,2015,03
525000.0,3,1.5,1350,6000,1.0,0,2,3,1950,0,98136,2014,10
1385000.0,4,3.25,4860,181319,2.5,0,0,3,1993,0,98074,2015,04
295000.0,4,2.5,2160,7725,1.0,0,0,4,1978,0,98023,2015,04
1067000.0,6,3.5,4860,11793,2.0,0,0,3,1998,0,98006,2014,07
207950.0,2,2.0,890,5000,1.0,0,0,3,1917,0,98118,2014,07
699900.0,4,2.75,2810,7302,2.0,0,0,3,2002,0,98075,2014,12
1280000.0,5,2.5,3400,9500,2.0,0,1,4,1977,0,98027,2015,02
452000.0,4,1.5,1580,7350,1.0,0,0,4,1963,0,98052,2014,11
370000.0,3,2.0,1680,5036,1.0,0,1,4,1987,0,98055,2015,02
232000.0,3,1.75,1300,11230,1.0,0,0,5,1968,0,98042,2015,01
669950.0,5,2.5,2820,14062,2.0,0,0,4,1960,0,98034,2014,10
397500.0,3,2.0,1510,6710,1.0,0,0,3,1972,0,98034,2014,06
490000.0,2,2.5,1230,1391,2.0,0,0,3,2004,0,98112,2014,05
725000.0,4,2.0,2110,4140,2.0,0,0,3,1925,1,98116,2015,01
299000.0,3,2.75,3080,19635,1.0,0,2,4,1958,0,98032,2014,09
625000.0,2,1.5,1490,5750,1.5,0,0,4,1900,0,98116,2014,08
437500.0,3,2.5,2120,4500,2.0,0,0,3,2000,0,98065,2014,11
650000.0,4,2.5,3180,5438,2.0,0,0,3,2003,0,98065,2015,05
475000.0,2,1.0,1490,3825,1.0,0,0,3,1929,0,98117,2014,05
342000.0,3,2.0,1930,11947,1.0,0,0,4,1966,0,98042,2014,05
1197350.0,4,2.5,2770,7800,2.0,0,0,3,1999,0,98033,2014,10
280000.0,3,1.5,1670,11610,1.0,0,0,4,1963,0,98055,2015,02
240000.0,2,1.75,1330,7200,1.0,0,0,3,1993,0,98188,2014,05
529000.0,3,1.0,1210,3328,1.5,0,0,4,1924,0,98107,2014,05
442000.0,3,1.0,1190,5100,1.0,0,0,4,1941,0,98136,2015,02
615000.0,2,1.0,1540,6872,1.0,0,0,4,1946,0,98119,2014,05
1485000.0,4,3.75,4030,10800,2.0,0,0,3,2006,0,98033,2014,06
585000.0,4,1.75,2430,7559,1.0,0,0,4,1981,0,98052,2015,05
480000.0,4,2.5,2600,7787,2.0,0,0,3,2005,0,98059,2015,03
1095000.0,5,3.5,4410,57063,2.0,0,0,4,1990,0,98053,2014,07
290000.0,4,1.0,1330,8184,1.5,0,0,3,1949,0,98133,2014,11
615000.0,3,1.75,1900,5000,1.0,0,0,5,1951,0,98116,2014,08
300000.0,2,1.0,1100,7680,1.0,0,0,4,1950,0,98133,2015,03
308000.0,3,1.0,1980,39150,1.5,0,0,3,1932,0,98030,2014,10
750000.0,3,2.5,2400,7745,2.0,0,0,3,2001,0,98033,2015,05
2250000.0,4,2.25,4760,8036,2.5,0,0,5,1916,0,98112,2014,11
890000.0,4,3.25,3180,194278,2.0,0,0,3,2005,0,98059,2014,08
288000.0,3,1.0,1190,7560,1.0,0,0,5,1958,0,98058,2015,03
190000.0,2,1.0,630,6000,1.0,0,0,3,1943,1,98178,2014,09
515000.0,5,3.0,2530,5105,1.0,0,0,3,2005,0,98133,2015,03
235000.0,4,1.5,1690,11054,1.0,0,0,4,1930,0,98055,2014,11
275000.0,2,1.0,940,5000,1.0,0,0,3,1951,0,98126,2014,08
727500.0,2,2.0,1240,9119,1.0,0,0,4,1952,0,98004,2014,11
650000.0,4,2.5,3040,6587,2.0,0,0,3,2003,0,98053,2014,06
1600000.0,6,5.0,6050,230652,2.0,0,3,3,2001,0,98024,2014,06
365000.0,4,1.0,1590,7085,1.5,0,0,3,1944,0,98125,2014,11
662000.0,3,1.75,2500,36947,1.0,0,0,3,1984,0,98052,2014,10
270500.0,3,2.5,1780,7848,1.0,0,0,3,1978,0,98038,2015,04
200000.0,2,1.5,1360,1898,2.0,0,0,3,1978,0,98092,2015,05
970000.0,4,3.25,4740,76230,2.0,0,0,3,1987,0,98075,2015,02
160000.0,3,1.5,1010,9600,1.0,0,0,4,1962,0,98198,2014,06
204000.0,3,1.0,1040,7405,1.0,0,0,4,1971,0,98010,2015,02
358000.0,3,2.25,1610,6655,2.0,0,0,4,1985,0,98058,2015,02
452000.0,4,1.75,1570,8268,1.0,0,0,3,1979,0,98011,2015,05
595000.0,2,2.0,1510,4000,1.0,0,0,4,1900,0,98103,2014,12
249000.0,3,2.0,1360,6082,1.0,0,0,3,1994,0,98042,2015,04
346900.0,4,2.5,1970,5106,2.0,0,0,3,1999,0,98055,2015,03
2125000.0,3,2.5,5403,24069,2.0,1,4,4,1976,0,98166,2015,02
280000.0,4,2.5,1560,4350,2.0,0,0,3,2003,0,98056,2014,10
318888.0,4,1.75,2320,12000,1.0,0,0,4,1973,0,98032,2014,10
530000.0,3,2.25,2120,40518,1.0,0,0,3,1967,0,98075,2014,09
375000.0,3,2.25,2120,18500,2.0,0,0,4,1983,0,98031,2014,11
910000.0,4,2.5,3350,29242,2.0,0,0,3,1988,0,98052,2015,04
782000.0,4,2.5,2380,9614,2.0,0,0,4,1991,0,98006,2014,05
259950.0,2,2.0,1070,649,2.0,0,0,3,2008,0,98106,2015,03
315000.0,4,2.75,2300,18360,1.0,0,0,4,1979,0,98058,2014,09
215000.0,2,1.0,1320,8865,1.0,0,0,4,1943,0,98168,2014,05
705000.0,3,1.75,2180,10221,1.0,0,2,4,1946,0,98040,2014,07
1450000.0,3,3.0,4380,6320,2.0,0,3,5,1952,0,98199,2014,10
451000.0,3,1.75,1790,9813,2.0,0,0,3,1949,0,98155,2015,05
261000.0,2,1.0,750,8125,1.0,0,0,4,1943,0,98055,2014,09
396000.0,3,1.5,1300,8280,1.0,0,0,5,1956,0,98028,2014,11
725000.0,4,2.5,2990,29170,2.0,0,3,3,1999,0,98059,2014,07
1950000.0,7,3.5,4640,15235,2.0,0,1,3,1965,1,98040,2014,06
238000.0,4,1.0,1400,7242,1.5,0,0,3,1959,0,98188,2014,07
750000.0,6,1.75,2750,9563,2.0,0,0,4,1973,0,98052,2015,04
331500.0,4,2.5,2050,10271,2.0,0,0,3,1998,0,98042,2014,10
460000.0,4,3.0,2230,108900,1.0,0,0,3,1978,0,98065,2014,10
404950.0,4,2.25,2340,217014,1.0,0,0,4,1982,0,98092,2014,07
880000.0,3,2.5,2870,5163,2.0,0,0,3,2014,0,98103,2014,12
863000.0,4,2.5,4120,22370,2.0,0,0,3,1997,0,98074,2014,06
638700.0,3,1.75,2080,9162,1.0,0,0,3,1960,0,98005,2014,12
435000.0,3,2.5,1840,5680,2.0,0,0,3,2008,0,98053,2014,07
260000.0,3,1.0,1180,5350,1.5,0,0,4,1959,0,98178,2014,12
671500.0,5,2.75,2160,4000,1.5,0,0,5,1927,0,98105,2014,08
610000.0,3,1.0,1180,3400,1.5,0,0,3,1907,0,98109,2014,10
405000.0,2,0.75,1160,15029,1.0,0,0,4,1937,0,98014,2014,12
338900.0,4,2.5,1830,5612,2.0,0,0,3,2003,0,98038,2014,07
720000.0,4,4.0,3200,7708,2.0,0,0,3,2004,0,98075,2015,01
442000.0,5,3.0,2560,5445,1.5,0,0,4,1927,0,98108,2015,04
650000.0,5,2.75,2550,5040,1.5,0,0,5,1902,0,98122,2014,06
263500.0,3,1.75,1330,9917,1.0,0,0,3,1981,0,98058,2015,01
300000.0,2,1.0,1220,75794,1.0,0,0,4,1963,0,98038,2014,12
266000.0,3,2.5,1805,3402,2.0,0,0,3,2009,0,98002,2014,12
930000.0,4,4.0,6050,84942,2.5,0,2,3,2009,0,98077,2014,12
530000.0,4,2.5,2320,5493,2.0,0,0,3,2004,0,98028,2015,01
180000.0,3,1.0,1384,8960,1.0,0,0,4,1965,0,98023,2014,12
619000.0,3,2.5,2720,6439,2.0,0,0,3,2005,0,98065,2014,05
264000.0,3,1.5,1820,10608,1.0,0,0,4,1962,0,98003,2014,08
730000.0,2,2.25,2130,4920,1.5,0,4,4,1941,0,98116,2014,07
439000.0,4,2.25,2060,10070,2.0,0,0,3,1975,0,98034,2014,10
268500.0,4,1.75,1420,7500,1.0,0,0,4,1981,0,98031,2014,11
330000.0,3,1.75,1510,15744,1.0,0,0,3,1985,0,98045,2014,07
640000.0,3,2.5,2160,4000,1.5,0,0,3,1903,1,98122,2014,08
900000.0,3,2.5,3180,12600,2.0,0,0,4,1978,0,98074,2014,07
370000.0,3,2.25,2110,13300,2.0,0,0,4,1985,0,98038,2014,09
685000.0,3,2.0,2060,2900,1.5,0,0,5,1931,0,98144,2015,03
505000.0,3,1.5,1830,217800,1.0,0,0,3,1981,0,98053,2014,09
265000.0,3,1.75,1820,32666,1.0,0,0,4,1966,0,98022,2014,10
290000.0,3,2.5,1610,2937,2.0,0,0,3,2006,0,98055,2015,03
296000.0,4,2.5,1780,3600,2.0,0,0,3,2006,0,98038,2014,09
360000.0,4,2.5,1840,9611,2.0,0,0,3,1996,0,98178,2015,02
240500.0,3,1.75,1460,10584,1.0,0,0,3,1997,0,98168,2014,06
372500.0,2,2.5,1400,2958,2.0,0,0,3,2007,0,98126,2014,07
595000.0,3,2.5,3370,14402,2.0,0,2,3,2004,0,98045,2014,10
515000.0,4,3.0,3590,8249,2.0,0,0,3,1997,0,98023,2014,10
1220000.0,4,2.25,3200,15367,2.0,0,0,4,1962,0,98040,2014,08
507000.0,2,1.75,1670,6460,1.0,0,0,3,2004,0,98053,2014,10
399950.0,4,2.0,2420,31465,1.0,0,0,3,1984,0,98092,2015,02
185000.0,3,1.75,1430,10816,2.0,0,0,3,1994,0,98010,2014,08
460000.0,3,1.75,1440,7070,1.0,0,0,3,1980,0,98052,2014,08
435500.0,3,2.25,1450,4789,2.0,0,0,3,1985,0,98029,2015,02
469000.0,4,2.75,3550,13938,1.0,0,0,5,1966,0,98188,2015,04
531000.0,2,3.0,1270,1175,2.0,0,0,3,2000,0,98103,2014,05
443500.0,2,1.0,940,6804,1.0,0,0,3,1949,0,98177,2015,02
223000.0,3,2.0,1670,6824,1.0,0,0,3,1990,0,98042,2014,11
590000.0,4,3.5,3100,15842,2.0,0,0,3,1996,0,98028,2015,04
340000.0,2,2.5,1100,1760,3.0,0,0,3,1997,0,98103,2014,12
650000.0,3,2.0,1870,3388,1.0,0,0,4,1925,0,98199,2014,11
533600.0,3,2.5,1930,5080,2.0,0,0,4,1990,0,98029,2014,09
695000.0,3,2.75,2540,4694,2.0,0,0,3,2005,0,98074,2014,06
242000.0,3,1.75,1280,7524,1.5,0,0,4,1988,0,98031,2014,06
425000.0,3,2.25,1820,8814,1.0,0,0,3,1967,0,98125,2015,01
525000.0,3,2.25,1490,9414,2.0,0,0,3,1981,0,98052,2015,05
485000.0,3,2.5,1880,5502,2.0,0,0,3,1988,0,98029,2014,09
175000.0,3,1.0,1250,9775,1.0,0,0,3,1971,0,98045,2015,01
210000.0,3,2.0,1440,7210,1.0,0,0,3,1983,0,98092,2014,06
260000.0,3,2.5,1920,7415,2.0,0,0,3,1989,0,98031,2015,04
577000.0,3,2.5,2060,5750,1.0,0,0,3,1976,0,98116,2014,06
200000.0,3,1.5,1210,10588,1.0,0,0,4,1958,0,98002,2014,10
605000.0,2,1.75,1760,5000,1.0,0,0,4,1927,0,98117,2015,02
325000.0,3,1.0,990,6750,1.0,0,0,4,1947,0,98133,2014,05
289500.0,3,1.0,960,6400,1.0,0,0,4,1944,0,98178,2014,08
559950.0,3,2.5,1660,1458,3.0,0,0,3,2014,0,98144,2014,08
1042500.0,3,1.75,1900,9375,1.0,0,1,4,1941,0,98115,2015,04
543500.0,3,2.25,1270,2790,1.0,0,0,3,1970,0,98199,2014,10
480000.0,4,2.25,3250,34293,2.0,0,0,4,1983,0,98042,2014,05
218000.0,3,1.0,960,9633,1.0,0,0,5,1982,0,98022,2014,05
565000.0,2,1.75,1330,6000,1.0,0,0,4,1914,1,98199,2014,06
426700.0,3,1.75,2080,7700,1.0,0,0,5,1968,0,98056,2014,12
650000.0,3,2.5,2690,11575,1.0,0,3,3,1957,0,98028,2014,09
542000.0,2,1.0,890,3060,1.0,0,0,3,1910,0,98105,2014,09
415000.0,3,1.75,1070,8000,1.0,0,0,3,1977,0,98052,2014,06
214000.0,3,1.0,1200,8316,1.0,0,0,4,1953,0,98002,2014,08
245000.0,3,1.5,1360,8910,2.0,0,0,5,1949,0,98188,2015,01
314500.0,3,2.0,2050,13303,1.0,0,0,3,1993,0,98003,2014,07
1120000.0,3,1.5,3000,5750,2.0,0,0,5,1924,0,98116,2015,04
378000.0,2,2.0,1300,3850,1.0,0,0,3,1963,0,98136,2015,03
305000.0,4,2.5,2250,9091,1.0,0,0,3,1982,0,98001,2014,07
595000.0,5,2.75,3740,6750,1.0,0,0,4,1978,0,98028,2015,03
729500.0,3,2.5,1660,1091,3.0,0,1,3,2015,0,98116,2015,05
430000.0,3,2.5,2360,6699,2.0,0,0,3,2003,0,98065,2014,09
240000.0,3,1.75,1760,6500,1.0,0,0,3,1987,0,98038,2015,04
545000.0,3,1.75,1680,6200,1.5,0,0,3,1916,0,98136,2015,03
530000.0,3,1.75,1320,2500,1.0,0,0,3,1918,0,98105,2014,07
157000.0,1,1.0,870,26326,1.0,0,0,3,1939,0,98198,2014,11
425000.0,4,1.0,1260,7645,1.5,0,0,3,1925,0,98146,2015,04
220000.0,3,1.0,1000,6020,1.0,0,0,3,1944,0,98166,2014,11
521000.0,4,1.75,2020,36400,1.0,0,0,4,1976,0,98077,2014,11
325000.0,3,1.0,1920,6862,1.0,0,2,3,1952,0,98118,2014,05
597500.0,3,2.0,2150,5400,1.5,0,0,4,1911,0,98126,2015,04
337000.0,3,2.5,1470,3976,2.0,0,0,3,1999,0,98065,2014,07
1000000.0,3,2.5,3180,10492,2.0,0,2,3,1991,0,98052,2015,04
3070000.0,3,2.5,3930,55867,1.0,1,4,4,1957,0,98034,2014,11
495000.0,3,1.0,990,6000,1.0,0,0,3,1943,0,98105,2014,05
748000.0,4,3.5,2770,3330,2.0,0,0,3,2001,0,98052,2015,01
888000.0,3,1.5,1250,8710,1.0,0,0,4,1953,0,98004,2014,09
269900.0,3,1.75,1140,22267,1.0,0,0,3,1986,0,98045,2015,03
496500.0,4,2.5,2250,14440,1.0,0,0,3,1967,0,98027,2014,11
475000.0,3,2.5,1640,5097,2.0,0,0,3,1969,0,98155,2015,01
312000.0,3,1.5,1255,1374,3.0,0,0,3,2004,0,98125,2014,05
323000.0,3,1.0,1290,12231,1.0,0,0,3,1976,0,98072,2014,11
331000.0,3,1.75,1300,9079,1.0,0,0,3,1986,0,98059,2014,11
306000.0,3,1.5,1220,1086,3.0,0,0,3,2007,0,98133,2014,05
655000.0,4,2.5,2630,4000,3.0,0,0,3,2002,0,98117,2014,09
290000.0,3,1.5,1950,15954,1.0,0,0,4,1959,0,98003,2014,07
1250000.0,4,3.25,3160,5000,2.0,0,0,5,1965,0,98105,2014,08
460000.0,3,1.75,1550,4708,1.0,0,0,4,1949,0,98115,2014,06
435000.0,4,2.5,1700,6380,1.0,0,0,4,1940,0,98115,2014,09
664000.0,4,2.75,2510,11880,1.0,0,0,5,1978,0,98006,2015,03
865000.0,4,1.75,1800,4180,2.0,0,3,4,1921,0,98102,2014,07
385000.0,3,1.75,1800,18000,1.0,0,0,3,1968,0,98058,2014,08
497000.0,3,2.25,1870,9315,1.0,0,0,3,1975,0,98034,2014,07
280000.0,2,1.0,1010,3000,1.0,0,0,4,1925,0,98045,2014,06
188000.0,2,1.5,1120,17487,1.0,0,0,3,1924,0,98178,2015,01
478500.0,3,1.0,2090,4755,1.0,0,2,3,1969,0,98136,2014,09
1145000.0,4,3.5,4370,18361,2.0,0,0,3,2001,0,98065,2014,07
222000.0,3,2.0,1440,7187,1.0,0,0,4,1981,0,98023,2014,08
799000.0,4,3.0,2580,209523,2.0,0,0,3,1984,0,98053,2014,05
609900.0,4,2.5,3190,7399,2.0,0,0,3,2006,0,98038,2014,06
413000.0,4,3.5,2380,5809,2.0,0,0,4,1995,0,98106,2014,10
400000.0,4,1.0,1420,4875,1.5,0,0,3,1930,0,98115,2014,10
802541.0,5,2.75,2990,6768,2.0,0,0,3,2014,0,98006,2015,01
320000.0,3,2.5,2680,7757,2.0,0,0,3,1990,0,98023,2014,05
507000.0,4,2.5,2730,7649,2.0,0,0,3,2006,0,98065,2015,03
387500.0,3,1.0,1220,8329,1.0,0,0,3,1946,0,98115,2014,09
396000.0,3,1.0,1500,12616,1.0,0,0,3,1967,0,98072,2015,02
373000.0,3,1.75,1830,11788,1.0,0,1,3,1958,0,98055,2014,08
1484900.0,5,2.5,4570,19252,2.0,0,0,5,1965,0,98040,2014,09
359900.0,4,2.25,2470,7698,2.0,0,0,3,1983,0,98058,2014,07
410000.0,2,1.0,800,4342,1.0,0,0,3,1927,0,98115,2015,03
